表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
公開日：,2022年6月21日,,,,,,,
,,,,,,,,
***,調査又は集計していないもの,,,,,,,
-,データが得られないもの,,,,,,,
X,数値が秘匿されているもの,,,,,,,
,,,,,,,,
,,,,/項目 コード,E9101,,E9106,
調査年 コード,調査年,地域 コード,地域,/項目,E9101_最終学歴人口（卒業者総数）【人】,注釈,E9106_最終学歴人口（大学・大学院）【人】,注釈
2010100000,2010年度,41203,佐賀県 鳥栖市,,53119,,8443,
2010100000,2010年度,41204,佐賀県 多久市,,17458,,1536,
2010100000,2010年度,41205,佐賀県 伊万里市,,46191,,4249,
2010100000,2010年度,41206,佐賀県 武雄市,,40745,,4088,
2010100000,2010年度,41207,佐賀県 鹿島市,,24538,,2263,
2010100000,2010年度,41208,佐賀県 小城市,,35400,,4040,
2010100000,2010年度,41209,佐賀県 嬉野市,,23553,,2043,
2010100000,2010年度,41210,佐賀県 神埼市,,26115,,3183,
2010100000,2010年度,41327,佐賀県 吉野ヶ里町,,12772,,1550,
2010100000,2010年度,41341,佐賀県 基山町,,14101,,2565,
2010100000,2010年度,41345,佐賀県 上峰町,,7092,,847,
2010100000,2010年度,41346,佐賀県 みやき町,,21624,,2353,
2010100000,2010年度,41387,佐賀県 玄海町,,5180,,232,
2010100000,2010年度,41401,佐賀県 有田町,,16911,,1638,
2010100000,2010年度,41423,佐賀県 大町町,,6184,,499,
2010100000,2010年度,41424,佐賀県 江北町,,7669,,825,
2010100000,2010年度,41425,佐賀県 白石町,,20839,,1742,
2010100000,2010年度,41441,佐賀県 太良町,,8012,,343,
2010100000,2010年度,42201,長崎県 長崎市,,355878,,49469,
2010100000,2010年度,42202,長崎県 佐世保市,,208612,,21998,
2010100000,2010年度,42203,長崎県 島原市,,38850,,3538,
2010100000,2010年度,42204,長崎県 諫早市,,111542,,13593,
2010100000,2010年度,42205,長崎県 大村市,,69554,,8394,
2010100000,2010年度,42207,長崎県 平戸市,,28978,,1645,
2010100000,2010年度,42208,長崎県 松浦市,,20644,,1236,
2010100000,2010年度,42209,長崎県 対馬市,,28472,,1954,
2010100000,2010年度,42210,長崎県 壱岐市,,24055,,1697,
2010100000,2010年度,42211,長崎県 五島市,,34194,,2433,
2010100000,2010年度,42212,長崎県 西海市,,26215,,1387,
2010100000,2010年度,42213,長崎県 雲仙市,,38607,,2288,
2010100000,2010年度,42214,長崎県 南島原市,,41955,,2523,
2010100000,2010年度,42307,長崎県 長与町,,32082,,6404,
2010100000,2010年度,42308,長崎県 時津町,,22741,,2800,
2010100000,2010年度,42321,長崎県 東彼杵町,,7414,,415,
2010100000,2010年度,42322,長崎県 川棚町,,11712,,1011,
2010100000,2010年度,42323,長崎県 波佐見町,,12297,,792,
2010100000,2010年度,42383,長崎県 小値賀町,,2516,,146,
2010100000,2010年度,42391,長崎県 佐々町,,10663,,1024,
2010100000,2010年度,42411,長崎県 新上五島町,,18459,,1165,
2010100000,2010年度,43100,熊本県 熊本市,,566385,,98632,
2010100000,2010年度,43101,熊本県 熊本市 中央区,,-,,-,
2010100000,2010年度,43102,熊本県 熊本市 東区,,-,,-,
2010100000,2010年度,43103,熊本県 熊本市 西区,,-,,-,
2010100000,2010年度,43104,熊本県 熊本市 南区,,-,,-,
2010100000,2010年度,43105,熊本県 熊本市 北区,,-,,-,
2010100000,2010年度,43202,熊本県 八代市,,106573,,9495,
2010100000,2010年度,43203,熊本県 人吉市,,29267,,3182,
2010100000,2010年度,43204,熊本県 荒尾市,,45278,,4342,
2010100000,2010年度,43205,熊本県 水俣市,,22472,,2124,
2010100000,2010年度,43206,熊本県 玉名市,,55754,,6117,
2010100000,2010年度,43208,熊本県 山鹿市,,45653,,4093,
2010100000,2010年度,43210,熊本県 菊池市,,40632,,3595,
2010100000,2010年度,43211,熊本県 宇土市,,29971,,3453,
2010100000,2010年度,43212,熊本県 上天草市,,25068,,1176,
2010100000,2010年度,43213,熊本県 宇城市,,50306,,4848,
2010100000,2010年度,43214,熊本県 阿蘇市,,23741,,1777,
2010100000,2010年度,43215,熊本県 天草市,,74085,,5229,
2010100000,2010年度,43216,熊本県 合志市,,42273,,6994,
2010100000,2010年度,43348,熊本県 美里町,,9875,,435,
2010100000,2010年度,43364,熊本県 玉東町,,4523,,381,
2010100000,2010年度,43367,熊本県 南関町,,8830,,594,
2010100000,2010年度,43368,熊本県 長洲町,,13678,,1249,
2010100000,2010年度,43369,熊本県 和水町,,9531,,654,
2010100000,2010年度,43403,熊本県 大津町,,24235,,2985,
2010100000,2010年度,43404,熊本県 菊陽町,,28600,,4937,
2010100000,2010年度,43423,熊本県 南小国町,,3815,,262,
2010100000,2010年度,43424,熊本県 小国町,,6686,,446,
2010100000,2010年度,43425,熊本県 産山村,,1361,,96,
2010100000,2010年度,43428,熊本県 高森町,,5713,,406,
2010100000,2010年度,43432,熊本県 西原村,,5444,,479,
2010100000,2010年度,43433,熊本県 南阿蘇村,,9428,,844,
2010100000,2010年度,43441,熊本県 御船町,,14605,,1264,
2010100000,2010年度,43442,熊本県 嘉島町,,6917,,900,
2010100000,2010年度,43443,熊本県 益城町,,26093,,2991,
2010100000,2010年度,43444,熊本県 甲佐町,,9394,,694,
2010100000,2010年度,43447,熊本県 山都町,,14813,,657,
2010100000,2010年度,43468,熊本県 氷川町,,10451,,772,
2010100000,2010年度,43482,熊本県 芦北町,,16285,,1003,
2010100000,2010年度,43484,熊本県 津奈木町,,4199,,198,
2010100000,2010年度,43501,熊本県 錦町,,8815,,520,
2010100000,2010年度,43505,熊本県 多良木町,,8800,,487,
2010100000,2010年度,43506,熊本県 湯前町,,3663,,171,
2010100000,2010年度,43507,熊本県 水上村,,2016,,90,
2010100000,2010年度,43510,熊本県 相良村,,4078,,147,
2010100000,2010年度,43511,熊本県 五木村,,1057,,50,
2010100000,2010年度,43512,熊本県 山江村,,2902,,105,
2010100000,2010年度,43513,熊本県 球磨村,,3619,,96,
2010100000,2010年度,43514,熊本県 あさぎり町,,13501,,751,
2010100000,2010年度,43531,熊本県 苓北町,,6919,,410,
2010100000,2010年度,44201,大分県 大分市,,372894,,59041,
2010100000,2010年度,44202,大分県 別府市,,99081,,13948,
2010100000,2010年度,44203,大分県 中津市,,68535,,8099,
2010100000,2010年度,44204,大分県 日田市,,57808,,5511,
2010100000,2010年度,44205,大分県 佐伯市,,64737,,5352,
2010100000,2010年度,44206,大分県 臼杵市,,34864,,3367,
2010100000,2010年度,44207,大分県 津久見市,,17052,,1325,
2010100000,2010年度,44208,大分県 竹田市,,21149,,1826,
2010100000,2010年度,44209,大分県 豊後高田市,,20282,,2060,
2010100000,2010年度,44210,大分県 杵築市,,26683,,2809,
2010100000,2010年度,44211,大分県 宇佐市,,48624,,5451,
2010100000,2010年度,44212,大分県 豊後大野市,,33333,,2936,
2010100000,2010年度,44213,大分県 由布市,,28381,,3205,
2010100000,2010年度,44214,大分県 国東市,,27154,,2690,
2010100000,2010年度,44322,大分県 姫島村,,1925,,78,
2010100000,2010年度,44341,大分県 日出町,,22635,,3076,
2010100000,2010年度,44461,大分県 九重町,,8918,,588,
2010100000,2010年度,44462,大分県 玖珠町,,14146,,1181,
2010100000,2010年度,45201,宮崎県 宮崎市,,313845,,48490,
2010100000,2010年度,45202,宮崎県 都城市,,136549,,11827,
2010100000,2010年度,45203,宮崎県 延岡市,,105980,,9534,
2010100000,2010年度,45204,宮崎県 日南市,,47916,,3315,
2010100000,2010年度,45205,宮崎県 小林市,,39683,,2780,
2010100000,2010年度,45206,宮崎県 日向市,,50849,,4430,
2010100000,2010年度,45207,宮崎県 串間市,,17282,,945,
2010100000,2010年度,45208,宮崎県 西都市,,26719,,1690,
2010100000,2010年度,45209,宮崎県 えびの市,,18063,,1005,
2010100000,2010年度,45341,宮崎県 三股町,,19408,,1651,
2010100000,2010年度,45361,宮崎県 高原町,,8468,,428,
2010100000,2010年度,45382,宮崎県 国富町,,17277,,1125,
2010100000,2010年度,45383,宮崎県 綾町,,5927,,470,
2010100000,2010年度,45401,宮崎県 高鍋町,,17341,,2142,
2010100000,2010年度,45402,宮崎県 新富町,,14446,,1137,
2010100000,2010年度,45403,宮崎県 西米良村,,1086,,100,
2010100000,2010年度,45404,宮崎県 木城町,,4216,,291,
2010100000,2010年度,45405,宮崎県 川南町,,13739,,779,
2010100000,2010年度,45406,宮崎県 都農町,,9162,,416,
2010100000,2010年度,45421,宮崎県 門川町,,15203,,873,
2010100000,2010年度,45429,宮崎県 諸塚村,,1635,,94,
2010100000,2010年度,45430,宮崎県 椎葉村,,2692,,167,
2010100000,2010年度,45431,宮崎県 美郷町,,5475,,252,
2010100000,2010年度,45441,宮崎県 高千穂町,,11527,,876,
2010100000,2010年度,45442,宮崎県 日之影町,,3834,,147,
2010100000,2010年度,45443,宮崎県 五ヶ瀬町,,3517,,220,
2010100000,2010年度,46201,鹿児島県 鹿児島市,,473735,,71846,
2010100000,2010年度,46203,鹿児島県 鹿屋市,,83396,,7027,
2010100000,2010年度,46204,鹿児島県 枕崎市,,19898,,1187,
2010100000,2010年度,46206,鹿児島県 阿久根市,,19433,,1127,
2010100000,2010年度,46208,鹿児島県 出水市,,44514,,3725,
2010100000,2010年度,46210,鹿児島県 指宿市,,37216,,2939,
2010100000,2010年度,46213,鹿児島県 西之表市,,14007,,1068,
2010100000,2010年度,46214,鹿児島県 垂水市,,14803,,1033,
2010100000,2010年度,46215,鹿児島県 薩摩川内市,,79968,,6957,
2010100000,2010年度,46216,鹿児島県 日置市,,40953,,3967,
2010100000,2010年度,46217,鹿児島県 曽於市,,33086,,1840,
2010100000,2010年度,46218,鹿児島県 霧島市,,99494,,10105,
2010100000,2010年度,46219,鹿児島県 いちき串木野市,,25174,,1989,
2010100000,2010年度,46220,鹿児島県 南さつま市,,31899,,2497,
2010100000,2010年度,46221,鹿児島県 志布志市,,27293,,1781,
2010100000,2010年度,46222,鹿児島県 奄美市,,36828,,3638,
2010100000,2010年度,46223,鹿児島県 南九州市,,32701,,2042,
2010100000,2010年度,46224,鹿児島県 伊佐市,,24734,,1698,
2010100000,2010年度,46225,鹿児島県 姶良市,,59830,,7778,
2010100000,2010年度,46303,鹿児島県 三島村,,343,,60,
2010100000,2010年度,46304,鹿児島県 十島村,,577,,77,
2010100000,2010年度,46392,鹿児島県 さつま町,,20272,,1140,
2010100000,2010年度,46404,鹿児島県 長島町,,9155,,370,
2010100000,2010年度,46452,鹿児島県 湧水町,,9889,,466,
2010100000,2010年度,46468,鹿児島県 大崎町,,11991,,636,
2010100000,2010年度,46482,鹿児島県 東串良町,,5707,,323,
2010100000,2010年度,46490,鹿児島県 錦江町,,7654,,348,
2010100000,2010年度,46491,鹿児島県 南大隅町,,7704,,350,
2010100000,2010年度,46492,鹿児島県 肝付町,,14634,,747,
2010100000,2010年度,46501,鹿児島県 中種子町,,7245,,485,
2010100000,2010年度,46502,鹿児島県 南種子町,,5154,,375,
2010100000,2010年度,46505,鹿児島県 屋久島町,,11225,,1253,
2010100000,2010年度,46523,鹿児島県 大和村,,1419,,87,
2010100000,2010年度,46524,鹿児島県 宇検村,,1676,,115,
2010100000,2010年度,46525,鹿児島県 瀬戸内町,,8376,,665,
2010100000,2010年度,46527,鹿児島県 龍郷町,,4786,,416,
2010100000,2010年度,46529,鹿児島県 喜界町,,6685,,568,
2010100000,2010年度,46530,鹿児島県 徳之島町,,9565,,879,
2010100000,2010年度,46531,鹿児島県 天城町,,5364,,365,
2010100000,2010年度,46532,鹿児島県 伊仙町,,5599,,353,
2010100000,2010年度,46533,鹿児島県 和泊町,,5720,,543,
2010100000,2010年度,46534,鹿児島県 知名町,,5559,,471,
2010100000,2010年度,46535,鹿児島県 与論町,,4364,,411,
2010100000,2010年度,47201,沖縄県 那覇市,,238501,,38763,
2010100000,2010年度,47205,沖縄県 宜野湾市,,66668,,10244,
2010100000,2010年度,47207,沖縄県 石垣市,,35730,,3869,
2010100000,2010年度,47208,沖縄県 浦添市,,80652,,12434,
2010100000,2010年度,47209,沖縄県 名護市,,43175,,5152,
2010100000,2010年度,47210,沖縄県 糸満市,,42323,,4066,
2010100000,2010年度,47211,沖縄県 沖縄市,,95781,,10392,
2010100000,2010年度,47212,沖縄県 豊見城市,,41844,,5894,
2010100000,2010年度,47213,沖縄県 うるま市,,87676,,6834,
2010100000,2010年度,47214,沖縄県 宮古島市,,40611,,3576,
2010100000,2010年度,47215,沖縄県 南城市,,30385,,3265,
2010100000,2010年度,47301,沖縄県 国頭村,,4214,,318,
2010100000,2010年度,47302,沖縄県 大宜味村,,2684,,224,
2010100000,2010年度,47303,沖縄県 東村,,1463,,140,
2010100000,2010年度,47306,沖縄県 今帰仁村,,7253,,667,
2010100000,2010年度,47308,沖縄県 本部町,,11087,,945,
2010100000,2010年度,47311,沖縄県 恩納村,,8045,,707,
2010100000,2010年度,47313,沖縄県 宜野座村,,4009,,420,
2010100000,2010年度,47314,沖縄県 金武町,,8362,,716,
2010100000,2010年度,47315,沖縄県 伊江村,,3978,,222,
2010100000,2010年度,47324,沖縄県 読谷村,,28041,,2708,
2010100000,2010年度,47325,沖縄県 嘉手納町,,10329,,950,
2010100000,2010年度,47326,沖縄県 北谷町,,19989,,2484,
2010100000,2010年度,47327,沖縄県 北中城村,,12085,,1568,
2010100000,2010年度,47328,沖縄県 中城村,,12977,,1791,
2010100000,2010年度,47329,沖縄県 西原町,,24409,,3878,
2010100000,2010年度,47348,沖縄県 与那原町,,12110,,1727,
2010100000,2010年度,47350,沖縄県 南風原町,,25674,,4067,
2010100000,2010年度,47353,沖縄県 渡嘉敷村,,625,,91,
2010100000,2010年度,47354,沖縄県 座間味村,,708,,113,
2010100000,2010年度,47355,沖縄県 粟国村,,719,,56,
2010100000,2010年度,47356,沖縄県 渡名喜村,,401,,48,
2010100000,2010年度,47357,沖縄県 南大東村,,1188,,83,
2010100000,2010年度,47358,沖縄県 北大東村,,548,,53,
2010100000,2010年度,47359,沖縄県 伊平屋村,,981,,73,
2010100000,2010年度,47360,沖縄県 伊是名村,,1298,,68,
2010100000,2010年度,47361,沖縄県 久米島町,,6702,,657,
2010100000,2010年度,47362,沖縄県 八重瀬町,,19660,,2314,
2010100000,2010年度,47375,沖縄県 多良間村,,952,,60,
2010100000,2010年度,47381,沖縄県 竹富町,,3220,,458,
2010100000,2010年度,47382,沖縄県 与那国町,,1327,,139,
